timestamp,phase,round,episode,opponent,epsilon,outcome,p1_moves,p2_moves
2025-11-27T08:26:56.870032+00:00,train,1,1484,self,1.0,0,100,
2025-11-27T08:26:56.870141+00:00,train,1,1485,self,1.0,0,96,
2025-11-27T08:26:56.870251+00:00,train,1,1486,self,1.0,0,99,
2025-11-27T08:26:56.870361+00:00,train,1,1487,self,1.0,0,99,
2025-11-27T08:26:56.870470+00:00,train,1,1488,self,1.0,0,100,
2025-11-27T08:26:56.870580+00:00,train,1,1489,self,1.0,0,95,
2025-11-27T08:26:56.870689+00:00,train,1,1490,self,1.0,0,100,
2025-11-27T08:26:56.870798+00:00,train,1,1491,self,1.0,0,99,
2025-11-27T08:26:56.870954+00:00,train,1,1492,self,1.0,0,100,
2025-11-27T08:26:56.871083+00:00,train,1,1493,self,1.0,0,95,
2025-11-27T08:26:56.871203+00:00,train,1,1494,self,1.0,0,96,
2025-11-27T08:26:56.871320+00:00,train,1,1495,self,1.0,0,94,
2025-11-27T08:26:56.871434+00:00,train,1,1496,self,1.0,0,99,
2025-11-27T08:26:56.871546+00:00,train,1,1497,self,1.0,0,96,
2025-11-27T08:26:56.871658+00:00,train,1,1498,self,1.0,0,99,
2025-11-27T08:26:56.871786+00:00,train,1,1499,self,1.0,0,95,
2025-11-27T08:26:56.871935+00:00,train,1,1500,self,1.0,0,98,
2025-11-27T08:26:56.874887+00:00,train,1,1501,self,1.0,0,93,
2025-11-27T08:26:56.875021+00:00,train,1,1502,self,1.0,0,96,
2025-11-27T08:26:56.875220+00:00,train,1,1503,self,1.0,0,88,
2025-11-27T08:26:56.875361+00:00,train,1,1504,self,1.0,0,100,
2025-11-27T08:26:56.875516+00:00,train,1,1505,self,1.0,0,96,
2025-11-27T08:26:56.875641+00:00,train,1,1506,self,1.0,0,97,
2025-11-27T08:26:56.875804+00:00,train,1,1507,self,1.0,0,98,
2025-11-27T08:26:56.875936+00:00,train,1,1508,self,1.0,0,100,
2025-11-27T08:26:56.876103+00:00,train,1,1509,self,1.0,0,87,
2025-11-27T08:26:56.876241+00:00,train,1,1510,self,1.0,0,94,
2025-11-27T08:26:56.876368+00:00,train,1,1511,self,1.0,0,98,
2025-11-27T08:26:56.876491+00:00,train,1,1512,self,1.0,0,100,
2025-11-27T08:26:56.876661+00:00,train,1,1513,self,1.0,0,90,
2025-11-27T08:26:56.876874+00:00,train,1,1514,self,1.0,0,95,
2025-11-27T08:26:56.877006+00:00,train,1,1515,self,1.0,0,88,
2025-11-27T08:26:56.877129+00:00,train,1,1516,self,1.0,0,99,
2025-11-27T08:26:56.877261+00:00,train,1,1517,self,1.0,0,95,
2025-11-27T08:26:56.877418+00:00,train,1,1518,self,1.0,0,97,
2025-11-27T08:26:56.877550+00:00,train,1,1519,self,1.0,0,93,
2025-11-27T08:26:56.877673+00:00,train,1,1520,self,1.0,0,96,
2025-11-27T08:26:56.877827+00:00,train,1,1521,self,1.0,0,94,
2025-11-27T08:26:56.877949+00:00,train,1,1522,self,1.0,0,96,
2025-11-27T08:26:56.878069+00:00,train,1,1523,self,1.0,0,99,
2025-11-27T08:26:56.878189+00:00,train,1,1524,self,1.0,0,99,
2025-11-27T08:26:56.878305+00:00,train,1,1525,self,1.0,0,95,
2025-11-27T08:26:56.878489+00:00,train,1,1526,self,1.0,0,97,
2025-11-27T08:26:56.878625+00:00,train,1,1527,self,1.0,0,75,
2025-11-27T08:26:56.878766+00:00,train,1,1528,self,1.0,0,100,
2025-11-27T08:26:56.878890+00:00,train,1,1529,self,1.0,0,93,
2025-11-27T08:26:56.879034+00:00,train,1,1530,self,1.0,0,97,
2025-11-27T08:26:56.879159+00:00,train,1,1531,self,1.0,0,93,
